kd_supplier,kd_barang,gudang,qty
NUFAR01,AKATA02,Global,0
NUFAR01,QKATA02,Global,0
STARM01,QKATU01,Global,100
PETRO01,AKAYA01,Global,0
PETRO01,AKAYA02,Global,0
PETRO01,QKAYA04,Global,0
PETRO01,AKAYA03,Global,0
SARIK02,QKAYA01,Global,0
SARIK02,AKAYA04,Global,0
SARIK02,AKAYA05,Global,0
SARIK02,QKAYA02,Global,0
SARIK02,AKAYA06,Global,0
SARIK02,QKAYA03,Global,0
SUKOT01,AKEDE01,Global,0
EXCEL01,QKELO01,Global,0
TRIMA01,QKELP02,Global,0
TRIMA01,AKELP01,Global,0
BIOWO01,QKELP01,Global,227
BIOWO01,QKELP04,Global,401
,AKELP02,Global,0
BIOWO01,QKELP03,Global,399
BIOWO01,AKELP03,Global,0
DELTA01,QKEME01,Global,21
,ZZKEMEJ01,Global,120
KENSO01,QKENM01,Global,1805
KENSO01,QKENM06,Global,747
KENSO01,QKENM03,Global,480
KENSO01,QKENM02,Global,0
KENSO01,QKENM09,Global,0
KENSO01,QKENM08,Global,0
,AKENB01,Global,0
KENSO01,QKENC02,Global,1566
KENSO01,QKENC01,Global,427
KENSO01,AKENF01,Global,0
KENSO01,QKENF01,Global,0
ARTHA01,AKENI01,Global,0
KENSO01,QKENM04,Global,0
KENSO01,QKENM07,Global,747
KENSO01,QKENM05,Global,0
BERSA01,QKERI01,Global,0
BERSA01,QKERI03,Global,0
BERSA01,QKERI02,Global,0
EXCEL01,AKETA03,Global,0
EXCEL01,QKETA03,Global,0
EXCEL01,AKETA02,Global,0
EXCEL01,QKETA02,Global,0
EXCEL01,AKETA01,Global,0
EXCEL01,QKETA01,Global,0
ASIAG01,AKICK01,Global,0
ASIAG01,QKICK04,Global,152
ASIAG01,AKICK02,Global,0
ASIAG01,QKICK02,Global,0
ASIAG01,QKICK03,Global,0
ASIAG01,QKICK01,Global,0
ASIAG01,AKICK03,Global,0
,AKILA01,Global,0
AGRON01,QKILA01,Global,0
KENSO01,AKIMI01,Global,0
KENSO01,QKIMI01,Global,0
SINAR01,AKING01,Global,0
SINAR01,QKING03,Global,0
SINAR01,QKING01,Global,40
SINAR01,QKING02,Global,82
,XKUPAS01,Global,0
NONAM01,ZZKIPA01,Global,0
NUFAR01,AKLEE01,Global,0
NUFAR01,QKLEE01,Global,0
HEXTA03,AKLEN01,Global,0
STARM01,AKLEP01,Global,78
GOLDE01,AKLEP03,Global,0
STARM01,AKLEP02,Global,100
SYNGE01,QKLER01,Global,0
SYNGE01,AKLER01,Global,0
SYNGE01,QKLER02,Global,0
SYNGE01,QKLER03,Global,0
JAWAA01,QKLOO01,Global,0
JAWAA01,AKLOO02,Global,0
JAWAA01,QKLOO03,Global,0
JAWAA01,QKLOO02,Global,0
JAWAA01,AKLOO01,Global,0
AGRON01,QKLOP02,Global,0
AGRON01,QKLOP01,Global,14
AGRON01,QKLOP03,Global,160
SARAN08,QKLOR01,Global,0
,ZZKNAP01,Global,0
DELIS01,AKNOC06,Global,0
DELIS01,QKNOC04,Global,0
DELIS01,AKNOC03,Global,0
DELIS01,QKNOC03,Global,160
DELIS01,AKNOC05,Global,0
DELIS01,QKNOC05,Global,60
DELIS01,AKNOC01,Global,0
DELIS01,QKNOC01,Global,0
AGROM01,AKNOC08,Global,0
DELIS01,QKNOCK06,Global,308
DELIS01,AKNOC04,Global,0
DELIS01,AKNOC02,Global,0
DELIS01,QKNOC02,Global,0
MAJUM01,AKNOC07,Global,0
DUPON01,AKOCI01,Global,0
DUPON01,QKOCI01,Global,0
PETRO01,QKOMO01,Global,0
NONAM01,ZZKOMP01,Global,0
,ZZKOMP04,Global,0
,ZZKOMPO04,Global,1
NONAM01,ZZKOMP03,Global,0
,XKOMPO01,Global,0
NONAM01,ZZKOMP02,Global,0
MULTI04,AKOMP01,Global,0
IMTAS01,AKONE01,Global,40
SINAR01,QKONS05,Global,2900
SINAR01,AKONS03,Global,0
SINAR01,QKONS04,Global,223
SINAR01,AKONS05,Global,0
SINAR01,QKONS02,Global,764
SINAR01,AKONS04,Global,0
SINAR01,AKONS02,Global,0
SINAR01,QKONS01,Global,1040
SINAR01,AKONS01,Global,0
SINAR01,QKONS03,Global,0
NONAM01,ZZKOPI03,Global,0
NONAM01,ZZKOPI04,Global,0
NONAM01,ZZKOPI01,Global,0
NONAM01,ZZKOPI02,Global,0
NONAM01,ZZKORE01,Global,270
SARIK02,CKOVI01,Global,0
SARIK02,QKOVI04,Global,0
SARIK02,QKOVI02,Global,0
SARIK02,QKOVI01,Global,0
SARIK02,QKOVI03,Global,0
OATMI01,AKOYO01,Global,0
GOLDE01,AKRAN03,Global,0
STARM01,QKRAN01,Global,366
STARM01,AKRAN02,Global,110
GOLDE01,AKRAN01,Global,0
STARM01,QKRAN02,Global,295
STARM01,QKRAN03,Global,0
NONAM01,ZZKRE01,Global,0
SYNER01,AKRES06,Global,1
SYNER01,AKRES05,Global,1
SARIK02,AKRES04,Global,0
SARIK02,AKRES03,Global,0
SARIK02,QKRES01,Global,0
SARIK02,CKRES01,Global,0
SARIK02,QKRES02,Global,0
SARIK02,CKRES02,Global,0
SARIK02,AKRES02,Global,0
SARIK02,QKRES03,Global,0
SARIK02,QKRES04,Global,0
SARIK02,QKRES07,Global,0
SARIK02,QKRES06,Global,0
SARIK02,AKRES01,Global,0
SARIK02,QKRES05,Global,0
WAHAN01,AKRIS01,Global,0
WAHAN01,AKRIS02,Global,0
WAHAN01,AKRIS03,Global,0
WAHAN01,AKRIS04,Global,0
ERATA01,AKUBI06,Global,0
BISII01,AKUBI08,Global,0
BISII01,QKUBI07,Global,180
BISII01,QKUBI01,Global,0
BISII01,QKUBI20,Global,0
ERATA01,AKUBI01,Global,0
TANIM01,AKUBI05,Global,0
TANIM01,QKUBI02,Global,0
ERATA01,AKUBI04,Global,0
ERATA01,QKUBI11,Global,0
ERATA01,AKUBI03,Global,0
ERATA01,QKUBI12,Global,0
TANIM01,QKUBI15,Global,0
TANIM01,AKUBI07,Global,0
TANIM01,QKUBI03,Global,5975
TANIM01,QKUBI09,Global,0
BAYER01,QKUBI21,Global,3979
AGRIM01,QKUBI10,Global,0
BISII01,QKUBI13,Global,0
BISII01,QKUBI08,Global,0
BISII01,QKUBI14,Global,0
BISII01,QKUBI18,Global,0
BISII01,QKUBI19,Global,0
HEXTA02,QKUBI04,Global,0
TAKII01,AKUBI02,Global,0
TAKII01,QKUBI05,Global,0
BISII01,QKUBI06,Global,0
BISII01,QKUBI17,Global,0
NONAM01,ZZKULK04,Global,0
,ZZKULK09,Global,0
,ZZKULK11,Global,0
NONAM01,ZZKULK01,Global,0
N/A,ZZKULK10,Global,0
NONAM01,ZZKULK02,Global,0
,ZZKULK08,Global,0
NONAM01,ZZKULK07,Global,0
NONAM01,ZZKULK05,Global,0
,ZZKULK12,Global,0
NONAM01,ZZKULK03,Global,0
,ZZKULK21,Global,0
NONAM01,ZZKULK06,Global,0
,ZZKULK15,Global,0
,ZZKULK14,Global,0
,ZZKULK16,Global,0
,ZZKULK13,Global,0
,ZZKULK17,Global,0
NONAM01,ZZKUNC01,Global,2
NUFAR01,AKUPR01,Global,0
NUFAR01,QKUPR01,Global,26
NUFAR01,AKUPR02,Global,40
NUFAR01,QKUPR02,Global,1726
NONAM01,ZZLCDT01,Global,0
,ZZLEDS04,Global,0
,ZZLEDS05,Global,0
,ZZLEDC01,Global,0
NONAM01,ZZLEDL02,Global,0
NONAM01,ZZLEDL03,Global,0
,ZZLEDL04,Global,0
NONAM01,ZZLEDP01,Global,0
,ZZLEDP02,Global,0
NONAM01,ZZLEDS01,Global,0
,QLEDS01,Global,0
,ZZLEDS03,Global,0
NONAM01,ZZLEDS02,Global,0
MITRA25,ALABA01,Global,6
MITRA25,ALABA02,Global,5
MITRA09,ALABE01,Global,1100
MITRA09,ALABE03,Global,600
MITRA09,ALABE02,Global,210
BISII01,QLABU01,Global,0
BISII01,ALABU01,Global,0
BENIH01,QLABU03,Global,0
BENIH01,QLABU02,Global,0
EXCEL01,QLANC01,Global,1295
EXCEL01,QLANC03,Global,194
EXCEL01,QLANC02,Global,405
DELIS01,ALANG04,Global,0
DELIS01,ALANG02,Global,0
DELIS01,QLANG01,Global,0
DELIS01,ALANG01,Global,0
LANGG02,ALANG05,Global,0
LANGG02,QLANG03,Global,0
LANGG02,ALANG06,Global,0
LANGG02,QLANG02,Global,0
LANGG02,QLANG04,Global,0
DELIS01,ALANG03,Global,0
DELIS01,QLANG05,Global,0
DALZO01,ALANI01,Global,0
DALZO01,QLANI01,Global,0
DUPON01,QLANN04,Global,3475
DUPON01,ALANN02,Global,0
MITRA01,CLANN02,Global,0
DUPON01,ALANN05,Global,0
DUPON01,QLANN05,Global,36675
MITRA01,CLANN03,Global,0
DUPON01,ALANN06,Global,0
DUPON01,QLANN06,Global,0
DUPON01,ALANN03,Global,0
DUPON01,QLANN07,Global,0
DUPON01,ALANN07,Global,0
MITRA01,QLANN01,Global,6315
MITRA01,CLANN01,Global,0
DUPON01,QLANN02,Global,0
DUPON01,ALANN01,Global,0
MITRA01,QLANN03,Global,310
DUPON01,ALANN04,Global,0
,ZZLAPT02,Global,0
,ZZLAPT04,Global,0
NONAM01,ZZLAPT01,Global,1
,ZZLAPT03,Global,0
BAYER01,ALARV05,Global,0
BAYER01,QLARV01,Global,0
BAYER01,ALARV06,Global,0
BAYER01,QLARV02,Global,0
BAYER01,ALARV01,Global,0
BAYER01,QLARV03,Global,0
BAYER01,ALARV02,Global,0
BAYER01,ALARV03,Global,0
BAYER01,QLARV04,Global,0
CATUR01,QLARV06,Global,0
CATUR01,QLARV05,Global,0
CATUR01,ALARV07,Global,0
TIGAM01,QLAST01,Global,0
TIGAM01,ALAST04,Global,0
TIGAM01,ALAST02,Global,0
TIGAM01,QLAST03,Global,0
TIGAM01,ALAST01,Global,0
TIGAM01,QLAST04,Global,0
TIGAM01,ALAST03,Global,0
BINAN01,QLAST02,Global,0
DOWAG01,ALATR01,Global,0
BAYER01,ALEBA01,Global,0
BAYER01,QLEBA01,Global,0
BAYER01,QLEBA02,Global,0
AGROG01,ALEIL01,Global,0
MAJUM01,ALEMA01,Global,0
MAJUM01,QLEMA01,Global,1850
MAJUM01,ALEMA03,Global,0
MAJUM01,QLEMA02,Global,1497
MAJUM01,ALEMA02,Global,0
DELIS01,ALEML01,Global,0
JOHNN01,ALEMS01,Global,0
,ZZLEMA02,Global,0
,ZZLEMA01,Global,0
TOMAN01,ALENG01,Global,0
BAYER01,QLESE01,Global,0
ASIAN01,QLICR02,Global,0
ASIAN01,QLICR03,Global,137
ASIAN01,QLICR01,Global,0
ASIAN01,ALICR01,Global,0
ASIAN01,ALICR02,Global,0
AGROI01,ALIDI02,Global,0
AGROI01,ALIDI01,Global,0
AGROI01,QLID01,Global,3420
AGROI01,QLIDI02,Global,2247
AGROI01,ALIDI03,Global,177
NONAM01,ALIME01,Global,0
NUFAR01,ALIND01,Global,0
NUFAR01,QLIND01,Global,0
NUFAR01,ALIND02,Global,0
NUFAR01,QLIND02,Global,0
ASIAN01,ALITO01,Global,0
ASIAN01,QLITO01,Global,0
DALZO01,QLIVA01,Global,0
DALZO01,QLIVA03,Global,0
DALZO01,QLIVA02,Global,0
SINAR01,ALOGA01,Global,0
SINAR01,QLOGA04,Global,0
SINAR01,QLOGA06,Global,0
SINAR01,QLOGA03,Global,370
SINAR01,ALOGA04,Global,0
SINAR01,QLOGA05,Global,0
SINAR01,ALOGA02,Global,0
SINAR01,QLOGA02,Global,0
SINAR01,QLOGA07,Global,1013
SINAR01,ALOGA07,Global,0
SINAR01,ALOGA03,Global,0
SINAR01,QLOGA01,Global,0
SYNGE01,ALOGR02,Global,0
SYNGE01,ALOGR01,Global,0
SYNGE01,QLOGR01,Global,0
INDOI01,QLONG01,Global,0
INDOI01,ALONG01,Global,0
EXCEL01,QLOSM02,Global,119
EXCEL01,ALOSM02,Global,0
EXCEL01,QLOSM01,Global,0
EXCEL01,ALOSM01,Global,0
BHUMI01,ALOTS01,Global,0
DUPON01,ALOYA01,Global,0
DUPON01,QLOYA01,Global,3520
MAJUM01,QLUDE02,Global,912
MAJUM01,ALUDE01,Global,0
MAJUM01,QLUDE01,Global,3308
NUFAR01,ALUGE01,Global,0
BAYER01,QLUNA02,Global,65
BAYER01,QLUNA01,Global,0
KERTO01,QMKFO01,Global,0
SAPRO01,AMKP01,Global,0
SAPRO01,QMKP01,Global,7802
SANLE01,AMOPK01,Global,0
SANLE01,QMOPK03,Global,0
SENTA01,QMOPK01,Global,0
SENTA01,CMOPK01,Global,0
SENTA01,QMOPK02,Global,0
NONAM01,AMPSA01,Global,0
JAWAA01,AMACE01,Global,0
JAWAA01,AMACE02,Global,0
JAWAA01,QMACE01,Global,5406
JAWAA01,AMACE03,Global,0
JAWAA01,QMACE02,Global,0
ROYAL01,QMACO01,Global,0
ROYAL01,QMACO02,Global,0
GLOBA01,QMAES01,Global,0
,AMAES02,Global,0
GLOBA01,QMAES02,Global,2952
GLOBA01,AMAES01,Global,0
,AMAES03,Global,0
NONAM01,ZZMAGI01,Global,0
,ZZMAGI03,Global,0
NONAM01,ZZMAGI02,Global,0
,ZZMAGI04,Global,0
,XMAGIC01,Global,0
TIGAM01,AMAGI01,Global,0
TIGAM01,QMAGI01,Global,9311
TIGAM01,QMAGI03,Global,50
TIGAM01,QMAGI02,Global,0
SAPRO01,QMAGN01,Global,0
ARTHA05,AMAGS01,Global,4
AGROG01,AMAGU01,Global,0
DHARM03,QMAKL01,Global,0
N/A,QMALA01,Global,444
TANIN01,QMAMI03,Global,27
TANIN01,AMAMI02,Global,0
TANIN01,QMAMI04,Global,730
TANIN01,AMAMI01,Global,0
TANIN01,QMAMI05,Global,0
TANIN01,AMAMI03,Global,0
MULTI01,QMAMI06,Global,1860
MULTI01,QMAMI08,Global,201
MULTI01,QMAMI07,Global,920
TANIN01,QMAMI01,Global,0
TANIN01,QMAMI02,Global,0
SARIK02,QMANC01,Global,0
SINAR01,AMAND01,Global,0
SINAR01,QMAND02,Global,0
SINAR01,QMAND01,Global,69
SINAR01,AMAND03,Global,0
SINAR01,QMAND06,Global,0
SINAR01,QMAND05,Global,0
SINAR01,QMAND03,Global,0
SINAR01,AMAND04,Global,0
SINAR01,AMAND02,Global,0
SINAR01,QMAND04,Global,0
SINAR01,QMANG02,Global,0
SINAR01,QMANG01,Global,0
NONAM01,ZZMANG01,Global,6
NONAM01,ZZMANG02,Global,0
REJEK01,AMANG01,Global,0
REJEK01,AMANG02,Global,0
REJEK01,QMANG03,Global,0
CATUR01,QMANI03,Global,0
CATUR01,AMANI02,Global,0
BENIH01,AMANI01,Global,0
BENIH01,QMANI01,Global,0
BENIH01,QMANI02,Global,0
MITRA25,AMANO01,Global,0
MITRA25,QMANO01,Global,3694
MITRA25,AMANO02,Global,4
MITRA25,QMANO02,Global,782
EXCEL01,QMANT02,Global,0
EXCEL01,QMANT01,Global,0
BIOTI01,AMANU01,Global,0
BIOTI01,AMANU02,Global,0
CATUR01,QMANZ01,Global,0
CATUR01,AMANZ01,Global,0
CATUR01,AMANZ02,Global,0
CATUR01,QMANZ02,Global,2090
SAFEC01,AMARB01,Global,0
SAFEC01,QMARB01,Global,0
SAFEC01,QMARB02,Global,0
SAPRO01,QMARC01,Global,0
BINAG01,AMARS01,Global,0
BINAG01,QMARS01,Global,1519
BINAG01,AMARS05,Global,0
BINAG01,QMARS02,Global,873
BINAG01,AMARS03,Global,0
BINAG01,QMARS03,Global,5654
BINAG01,AMARS06,Global,0
BINAG01,QMARS06,Global,1069
BINAG01,QMARS04,Global,0
BINAG01,AMARS04,Global,0
BINAG01,QMARS05,Global,11464
BINAG01,AMARS02,Global,0
GLOBA01,AMART01,Global,0
GLOBA01,QMART01,Global,748
SAPRO01,QMARX01,Global,0
KALAT01,AMASA01,Global,0
NONAM01,AMASH01,Global,0
NONAM01,QMASH01,Global,0
DHARM03,QMAST02,Global,0
DHARM03,AMAST02,Global,0
DHARM03,QMAST01,Global,0
ASIAN01,AMAST01,Global,0
SYNGE01,AMATA01,Global,0
SYNGE01,QMATA01,Global,0
SYNGE01,QMATA02,Global,17585
SYNGE01,AMATA02,Global,0
SYNGE01,QMATA03,Global,34754
SYNGE01,AMATA04,Global,0
SYNGE01,AMATA03,Global,0
SYNGE01,QMATA04,Global,13091
SYNGE01,QMATC01,Global,0
SYNGE01,AMATC01,Global,0
ADILM01,AMPMF01,Global,0
,AMTAG01,Global,0
TANIN01,QMATR01,Global,0
AGRIC01,QMAXI01,Global,0
AGRIC01,AMAXI01,Global,0
AGRIC02,QMAXI02,Global,0
TIARA01,QMAXX01,Global,0
TIARA01,QMAXX03,Global,0
TIARA01,QMAXX02,Global,0
WAHAN01,AMAXX01,Global,0
WAHAN01,AMAXX06,Global,0
WAHAN01,AMAXX04,Global,0
WAHAN01,AMAXX05,Global,0
WAHAN01,AMAXX02,Global,0
WAHAN01,AMAXX03,Global,0
ASIAN01,QMEGA03,Global,0
ASIAN01,AMEGA02,Global,0
ASIAN01,QMEGA05,Global,0
ASIAN01,QMEGA04,Global,0
EXCEL01,QMEGA02,Global,0
ASIAN01,AMEGA04,Global,0
ASIAN01,CMEGA01,Global,0
ASIAN01,QMEGA06,Global,0
ASIAN01,QMEGA09,Global,15851
ASIAN01,AMEGA03,Global,0
,CMEGA03,Global,0
ASIAN01,QMEGA08,Global,0
ASIAN01,QMEGA11,Global,746
ASIAN01,CMEGA02,Global,0
ASIAN01,QMEGA07,Global,0
ASIAN01,QMEGA10,Global,719
SARIK02,AMEGA01,Global,0
SARIK02,QMEGA01,Global,2170
SARIK02,AMEGA05,Global,0
,ZZMEJA01,Global,2
BISII01,AMELO06,Global,0
BISII01,QMELO04,Global,0
BISII01,AMELO09,Global,0
BISII01,QMELO19,Global,0
BISII01,QMELO20,Global,70
BISII01,AMELO17,Global,0
BISII01,QMELO18,Global,0
BISII01,QMELO01,Global,0
BISII01,AMELO13,Global,0
BISII01,QMELO17,Global,0
BISII01,AMELO16,Global,0
BISII01,QMELO21,Global,0
,QMELO23,Global,0
BISII01,QMELO10,Global,0
BISII01,AMELO10,Global,0
BISII01,QMELO12,Global,0
BISII01,QMELO15,Global,0
BISII01,QMELO22,Global,0
BISII01,QMELO24,Global,0
ERATA01,AMELO01,Global,0
ERATA01,QMELO07,Global,0
WAHAN01,AMELO04,Global,0
AGRIM01,QMELO02,Global,0
AGRIM01,AMELO07,Global,0
BENIH01,QMELO11,Global,1
BISII01,QMELO05,Global,0
BENIH01,QMELO13,Global,0
BENIH01,QMELO16,Global,0
BENIH01,QMELO14,Global,0
BENIH01,QMELO09,Global,0
BENIH01,AMELO11,Global,0
BISII01,QMELO08,Global,0
BISII01,AMELO15,Global,0
MUTUP01,AMELO02,Global,0
WAHAN01,AMELO05,Global,0
AGRIM01,AMELO12,Global,0
AGRIM01,AMELO14,Global,0
AGRIM01,QMELO06,Global,0
,AMELO21,Global,0
BENIH01,AMELO08,Global,0
BENIH01,QMELO03,Global,0
MUTUP01,AMELO03,Global,0
BASFI01,QMELY01,Global,0
DUPON01,AMEOT02,Global,0
DUPON01,QMEOT01,Global,0
DUPON01,AMEOT01,Global,0
DUPON01,QMEOT02,Global,0
JOHNN01,AMERI01,Global,0
STARM01,AMESI02,Global,0
,ZZMESIN01,Global,0
NONAM01,ZZMESI01,Global,0
,XMESIN01,Global,0
JAWAA01,QMESI03,Global,0
WIDJA01,AMESI01,Global,0
ASIAN01,QMETA10,Global,0
SINAR01,QMETA09,Global,3011
SINAR01,AMETA05,Global,0
SINAR01,QMETA04,Global,25
SINAR01,QMETA03,Global,1234
SINAR01,AMETA04,Global,0
SINAR01,QMETA05,Global,0
SINAR01,AMETA07,Global,0
SINAR01,AMETA06,Global,49
NUFAR01,AMETA03,Global,0
NUFAR01,QMETA06,Global,0
GLOBA01,QMETA02,Global,0
MITOK01,QMETA07,Global,0
MITOK01,AMETA11,Global,0
MITOK01,QMETA08,Global,0
MITOK01,AMETA10,Global,0
CENTA01,AMETA01,Global,0
CENTA01,ZZMETA01,Global,0
CENTA01,AMETA09,Global,0
CENTA01,AMETA08,Global,0
CATUR01,AMETA02,Global,0
CATUR01,QMETA01,Global,0
SARIK01,AMETI01,Global,0
SARIK01,QMETI08,Global,0
SARIK01,AMETI02,Global,0
MITRA01,AMETI03,Global,0
MITRA01,QMETI03,Global,7825
MITRA01,AMETI04,Global,0
MITRA01,QMETI04,Global,0
MITRA01,AMETI05,Global,0
MITRA01,QMETI05,Global,23340
MITRA01,AMETI06,Global,0
MITRA01,QMETI06,Global,6829
MITRA01,AMETI07,Global,0
MITRA01,QMETI01,Global,10254
MITRA01,QMETI02,Global,7061
MITRA01,AMETI08,Global,0
MITRA01,QMETI07,Global,28
MITRA01,AMETI09,Global,0
MITRA01,QMETI09,Global,0
MITRA01,AMETI10,Global,0
PETRO02,AMETO01,Global,0
TUNAS08,QMETR02,Global,0
TUNAS08,QMETR03,Global,0
TUNAS04,QMETR01,Global,0
SARIK02,QMETS03,Global,0
SARIK02,QMETS02,Global,0
SARIK02,QMETS05,Global,0
SARIK02,CMETS05,Global,0
SARIK02,QMETS04,Global,0
SARIK02,CMETS01,Global,0
MITRA01,QMETS07,Global,0
MITRA01,CMETS02,Global,0
MITRA01,QMETS06,Global,0
MITRA01,CMETS03,Global,0
MITRA01,AMETS02,Global,0
MITRA01,CMETS04,Global,0
MITRA01,AMETS01,Global,4
MITRA01,QMETS01,Global,189015
DELIS01,QMEXD08,Global,0
DELIS01,QMEXD11,Global,0
DELIS01,QMEXD05,Global,82
DELIS01,AMEXD03,Global,0
DELIS01,QMEXD04,Global,0
DELIS01,QMEXD09,Global,0
DELIS01,QMEXD12,Global,0
DELIS01,QMEXD06,Global,151
DELIS01,AMEXD02,Global,0
DELIS01,QMEXD01,Global,0
DELIS01,QMEXD10,Global,0
DELIS01,QMEXD13,Global,0
DELIS01,QMEXD07,Global,615
DELIS01,QMEXD14,Global,0
DELIS01,AMEXD04,Global,0
DELIS01,QMEXD02,Global,333
DELIS01,AMEXD01,Global,0
DELIS01,QMEXD03,Global,0
DELIS01,QMEXD15,Global,0
SARIK01,AMEXI01,Global,0
SARIK01,AMEXI04,Global,0
SARIK01,AMEXI02,Global,0
SARIK01,AMEXI03,Global,0
,AMICR01,Global,0
ARTHA05,AMICR02,Global,4
,ZZMICR01,Global,0
NONAM01,ZZMIEI01,Global,0
NONAM01,ZZMIEI02,Global,0
LAKAB01,AMIKO01,Global,4
WAHAN01,AMIKR02,Global,0
DITYA01,QMIKR02,Global,0
DITYA01,AMIKR01,Global,0
DITYA01,QMIKR01,Global,0
SYNGE01,AMINE01,Global,0
SYNGE01,QMINE01,Global,1003
SYNGE01,QMINE02,Global,4135
,ZZMINI01,Global,100
NONAM01,ZZMINY10,Global,0
NONAM01,ZZMINY11,Global,0
NONAM01,ZZMINY07,Global,0
NONAM01,ZZMINY06,Global,0
NONAM01,ZZMINY14,Global,0
,ZZMINY25,Global,806
,ZZMINY23,Global,0
,ZZMINY20,Global,0
,ZZMINY21,Global,110
NONAM01,ZZMINY09,Global,0
NONAM01,ZZMINY15,Global,0
NONAM01,ZZMINY01,Global,0
NONAM01,ZZMINY02,Global,0
,ZZMINY18,Global,42
NONAM01,ZZMINY12,Global,0
NONAM01,ZZMINY08,Global,0
NONAM01,ZZMINY13,Global,0
NONAM01,ZZMINY03,Global,0
,ZZMINY22,Global,0
,ZZMINY24,Global,4
NONAM01,ZZMINY16,Global,0
NONAM01,ZZMINY04,Global,0
NONAM01,ZZMINY05,Global,0
,ZZMINY17,Global,0
MITRA01,AMIPC01,Global,0
MITRA01,QMIPC01,Global,0
MITRA01,QMIPC04,Global,0
PETRO01,AMIPC03,Global,0
PETRO01,QMIPC02,Global,61570
PETRO01,AMIPC02,Global,0
PETRO01,QMIPC03,Global,19157
GOLDE02,AMIRA01,Global,0
DALZO01,QMIRA01,Global,0
DALZO01,QMIRA02,Global,0
ADILM01,QMITI01,Global,0
SARIK02,QMITR03,Global,0
SARAN08,QMITR02,Global,0
SARAN08,QMITR01,Global,0
DALZO01,QMOME01,Global,0
SINAR01,CMONE02,Global,0
SINAR01,QMONE06,Global,308
SINAR01,CMONE01,Global,0
SINAR01,QMONE01,Global,245
SINAR01,AMONE02,Global,0
SINAR01,AMONE03,Global,0
SINAR01,QMONE03,Global,0
SINAR01,QMONE04,Global,0
SINAR01,AMONE01,Global,0
SINAR01,QMONE02,Global,0
SINAR01,QMONE05,Global,8
SINAR01,CMONE03,Global,0
SINAR01,QMONE07,Global,1788
SINAR01,QMONE08,Global,0
SARAN08,QMONK04,Global,75
INDOT02,QMONK01,Global,0
INDOT02,AMONK01,Global,0
INDOT02,QMONK02,Global,0
INDOT02,QMONK03,Global,0
ARTHA01,QMONT03,Global,0
ARTHA01,AMONT03,Global,0
ARTHA01,QMONT01,Global,0
ARTHA01,AMONT01,Global,9
ARTHA01,AMONT02,Global,0
ARTHA01,QMONT02,Global,0
AGRIC01,QMOSP01,Global,0
AGRIC01,AMOSP02,Global,0
AGRIC01,QMOSP02,Global,2878
AGRIC01,AMOSP01,Global,0
AGRIC01,QMOSP03,Global,5574
AGRIC01,AMOSP03,Global,0
BAYER01,AMOVE01,Global,0
BAYER01,QMOVE01,Global,0
BAYER01,AMOVE02,Global,0
BAYER01,QMOVE02,Global,0
BAYER01,QMOVE04,Global,1037
BAYER01,QMOVE03,Global,0
ARTHA01,AMOXA01,Global,0
ARTHA01,QMOXA01,Global,0
JOHNN01,AMRKL01,Global,0
AGROG01,AMRKL02,Global,0
FAMIN01,AMRKL03,Global,0
MAJUM01,QMRKL01,Global,0
MAJUM01,QMRQL01,Global,638
MAJUM01,QMRGL03,Global,1924
MAJUM01,QMRQL02,Global,1230
JAVAK01,QMULS53,Global,0
JAVAK01,QMULS65,Global,0
JAVAK01,QMULS55,Global,0
JAVAK01,QMUL114,Global,0
JAVAK01,QMULS56,Global,0
JAVAK01,QMULS57,Global,268
JAVAK01,QMUL100,Global,7
JAVAK01,AMULS57,Global,4
JAVAK01,AMULS63,Global,1
JAVAK01,QMULS96,Global,0
JAVAK01,QMULS102,Global,10
JAVAK01,QMULS97,Global,199
JAVAK01,QMUL125,Global,20
JAVAK01,QMULS98,Global,105
JAVAK01,QMUL130,Global,0
JAVAK01,QMULS76,Global,222
JAVAK01,AMULS36,Global,1
JAVAK01,QMULS77,Global,103
,AMULS64,Global,1
SURYA03,QMULS50,Global,0
SURYA03,CMULS02,Global,0
SURYA03,CMULS01,Global,0
SURYA03,QMULS51,Global,0
TOMAN01,AMULS01,Global,0
TOMAN01,AMULS02,Global,0
TOMAN01,QMULS01,Global,0
TOMAN01,CMULS03,Global,0
TOMAN01,QMULS02,Global,0
TOMAN01,CMULS04,Global,0
TOMAN01,QMULS03,Global,0
TOMAN01,CMULS05,Global,0
TOMAN01,AMULS03,Global,0
TOMAN01,AMULS12,Global,0
KARUN03,QMULS71,Global,0
JAVAK01,QMULS90,Global,0
JAVAK01,QMUL127,Global,0
JAVAK01,QMUL128,Global,256
JAVAK01,AMULS62,Global,1
JAVAK01,AMULS25,Global,0
JAVAK01,QMULS33,Global,36
JAVAK01,QMUL129,Global,95
JAVAK01,QMULS34,Global,0
JAVAK01,QMUL121,Global,124
JAVAK01,AMULS61,Global,0
JAVAK01,ZZMULS02,Global,0
JAVAK01,AMULS23,Global,0
JAVAK01,QMULS31,Global,13
,AMULS65,Global,1
JAVAK01,QMUL122,Global,1
JAVAK01,AMULS28,Global,0
JAVAK01,QMULS32,Global,0
JAVAK01,AMULS29,Global,0
JAVAK01,QMULS35,Global,0
JAVAK01,QMULS36,Global,0
